Image Name,Label,Probability
test_211.jpg,No_DR,93.3779776096344
test_147.jpg,No_DR,92.91279911994934
test_228.jpg,No_DR,92.08863377571106
test_166.jpg,No_DR,91.60462021827698
test_157.jpg,No_DR,90.98206162452698
test_162.jpg,No_DR,90.7134473323822
test_204.jpg,No_DR,90.64348936080933
test_181.jpg,No_DR,90.53685665130615
test_198.jpg,No_DR,90.18635153770447
test_125.jpg,No_DR,90.10961055755615
test_133.jpg,No_DR,90.10183811187744
test_197.jpg,No_DR,90.00792503356934
test_175.jpg,No_DR,89.96773958206177
test_116.jpg,No_DR,89.83229398727417
test_186.jpg,No_DR,89.82727527618408
test_135.jpg,No_DR,89.62040543556213
test_215.jpg,No_DR,89.41618204116821
test_174.jpg,No_DR,88.66423964500427
test_201.jpg,No_DR,88.66420388221741
test_218.jpg,No_DR,88.53140473365784
test_213.jpg,No_DR,88.19050788879395
test_154.jpg,No_DR,88.11718821525574
test_222.jpg,No_DR,88.11595439910889
test_172.jpg,No_DR,87.87888288497925
test_185.jpg,No_DR,87.80578374862671
test_224.jpg,No_DR,87.60812878608704
test_151.jpg,No_DR,87.5478446483612
test_153.jpg,No_DR,87.48030662536621
test_141.jpg,No_DR,87.45790719985962
test_123.jpg,No_DR,87.30776906013489
test_120.jpg,No_DR,87.18723058700562
test_140.jpg,No_DR,87.12292313575745
test_137.jpg,No_DR,87.03218698501587
test_179.jpg,No_DR,86.95160150527954
test_164.jpg,No_DR,86.94531917572021
test_206.jpg,No_DR,86.78356409072876
test_131.jpg,No_DR,86.74268126487732
test_187.jpg,No_DR,86.6515576839447
test_126.jpg,No_DR,86.55566573143005
test_214.jpg,No_DR,86.44278049468994
test_124.jpg,No_DR,86.15759015083313
test_152.jpg,No_DR,86.15603446960449
test_217.jpg,No_DR,86.08691096305847
test_194.jpg,No_DR,85.46260595321655
test_138.jpg,No_DR,85.45188307762146
test_161.jpg,No_DR,84.80762243270874
test_168.jpg,No_DR,84.52804684638977
test_165.jpg,No_DR,84.21159982681274
test_229.jpg,No_DR,83.86123180389404
test_230.jpg,No_DR,83.8378369808197
test_225.jpg,No_DR,83.79795551300049
test_144.jpg,No_DR,83.66178274154663
test_128.jpg,No_DR,83.5283100605011
test_210.jpg,No_DR,83.41997861862183
test_177.jpg,No_DR,83.21219682693481
test_212.jpg,No_DR,83.1048846244812
test_118.jpg,No_DR,82.90883898735046
test_134.jpg,No_DR,82.62500166893005
test_189.jpg,No_DR,82.42590427398682
test_158.jpg,No_DR,82.28229880332947
test_180.jpg,No_DR,82.17873573303223
test_156.jpg,No_DR,82.14249610900879
test_170.jpg,No_DR,82.09282159805298
test_169.jpg,No_DR,82.07290172576904
test_178.jpg,No_DR,82.04668164253235
test_223.jpg,No_DR,81.73659443855286
test_220.jpg,No_DR,81.66020512580872
test_136.jpg,No_DR,81.32269382476807
test_184.jpg,No_DR,80.75152635574341
test_150.jpg,No_DR,80.46479821205139
test_143.jpg,No_DR,79.904705286026
test_145.jpg,No_DR,79.70691919326782
test_122.jpg,No_DR,79.6137809753418
test_132.jpg,No_DR,79.25326824188232
test_148.jpg,No_DR,78.74619960784912
test_221.jpg,No_DR,78.57756018638611
test_139.jpg,No_DR,78.50303053855896
test_159.jpg,No_DR,78.21977734565735
test_119.jpg,No_DR,77.99869775772095
test_209.jpg,No_DR,77.32694745063782
test_149.jpg,No_DR,76.21327638626099
test_182.jpg,No_DR,75.41123628616333
test_117.jpg,No_DR,73.8554060459137
test_176.jpg,No_DR,73.6845314502716
test_146.jpg,No_DR,73.18553328514099
test_190.jpg,No_DR,73.01567792892456
test_192.jpg,No_DR,72.11529016494751
test_114.jpg,No_DR,72.06587791442871
test_227.jpg,No_DR,71.55821919441223
test_142.jpg,No_DR,71.3477373123169
test_127.jpg,No_DR,71.1541473865509
test_167.jpg,No_DR,70.62842845916748
test_121.jpg,No_DR,70.33846378326416
test_203.jpg,No_DR,69.23859715461731
test_196.jpg,No_DR,68.18203926086426
test_115.jpg,No_DR,65.26963114738464
test_173.jpg,No_DR,63.293659687042236
test_193.jpg,No_DR,62.381964921951294
test_219.jpg,No_DR,61.35433912277222
test_199.jpg,No_DR,61.31436228752136
test_226.jpg,No_DR,61.16044521331787
test_183.jpg,No_DR,57.998114824295044
test_155.jpg,No_DR,57.46462345123291
test_171.jpg,No_DR,53.45279574394226
test_207.jpg,No_DR,53.291016817092896
test_208.jpg,No_DR,53.02647948265076
test_216.jpg,No_DR,52.25844979286194
test_163.jpg,No_DR,51.91837549209595
