Image Name,Label,Probability
test_025.jpg,DR,97.19741344451904
test_030.jpg,DR,96.62635326385498
test_110.jpg,DR,96.58019542694092
test_103.jpg,DR,96.29863500595093
test_035.jpg,DR,96.03115916252136
test_017.jpg,DR,95.78816294670105
test_072.jpg,DR,95.62476873397827
test_077.jpg,DR,95.56679725646973
test_053.jpg,DR,95.43881416320801
test_092.jpg,DR,95.30412554740906
test_076.jpg,DR,95.29671669006348
test_010.jpg,DR,94.98957395553589
test_066.jpg,DR,94.86777186393738
test_044.jpg,DR,94.75826621055603
test_007.jpg,DR,94.7037398815155
test_083.jpg,DR,94.63105797767639
test_061.jpg,DR,94.30910348892212
test_012.jpg,DR,94.25771832466125
test_016.jpg,DR,94.04453635215759
test_090.jpg,DR,93.85737776756287
test_056.jpg,DR,93.83541941642761
test_033.jpg,DR,93.8317358493805
test_073.jpg,DR,93.62375736236572
test_086.jpg,DR,93.54737401008606
test_008.jpg,DR,93.40681433677673
test_023.jpg,DR,93.14252734184265
test_050.jpg,DR,92.97158718109131
test_068.jpg,DR,92.89941191673279
test_071.jpg,DR,92.53726601600647
test_003.jpg,DR,92.171710729599
test_009.jpg,DR,92.10559129714966
test_002.jpg,DR,91.96120500564575
test_011.jpg,DR,91.88973307609558
test_085.jpg,DR,91.51686429977417
test_070.jpg,DR,91.03346467018127
test_040.jpg,DR,91.02533459663391
test_019.jpg,DR,90.91142416000366
test_105.jpg,DR,90.902841091156
test_027.jpg,DR,90.66678881645203
test_059.jpg,DR,90.48718214035034
test_112.jpg,DR,90.41710495948792
test_029.jpg,DR,90.11321663856506
test_088.jpg,DR,89.21852111816406
test_041.jpg,DR,88.75023126602173
test_107.jpg,DR,88.6536717414856
test_038.jpg,DR,88.13090324401855
test_108.jpg,DR,87.95310258865356
test_037.jpg,DR,87.76338696479797
test_075.jpg,DR,87.74188756942749
test_060.jpg,DR,87.51534819602966
test_111.jpg,DR,87.46280074119568
test_101.jpg,DR,87.32916116714478
test_095.jpg,DR,87.1651291847229
test_063.jpg,DR,86.5321934223175
test_098.jpg,DR,86.2798273563385
test_067.jpg,DR,86.18665337562561
test_013.jpg,DR,86.07729077339172
test_106.jpg,DR,85.95890998840332
test_022.jpg,DR,85.34199595451355
test_046.jpg,DR,85.20584106445312
test_113.jpg,DR,85.15301942825317
test_014.jpg,DR,84.98851656913757
test_057.jpg,DR,84.61095094680786
test_048.jpg,DR,84.60808396339417
test_062.jpg,DR,84.5994234085083
test_078.jpg,DR,84.36660766601562
test_021.jpg,DR,83.28458070755005
test_065.jpg,DR,83.25579762458801
test_020.jpg,DR,83.09626579284668
test_042.jpg,DR,82.21696019172668
test_100.jpg,DR,82.04677700996399
test_028.jpg,DR,82.01347589492798
test_051.jpg,DR,81.70888423919678
test_031.jpg,DR,81.51590824127197
test_034.jpg,DR,81.43121600151062
test_045.jpg,DR,80.71541786193848
test_032.jpg,DR,80.5838406085968
test_055.jpg,DR,79.84431385993958
test_081.jpg,DR,79.52608466148376
test_064.jpg,DR,78.80560755729675
test_047.jpg,DR,78.62076759338379
test_018.jpg,DR,77.58631110191345
test_006.jpg,DR,77.52410769462585
test_091.jpg,DR,77.16935276985168
test_052.jpg,DR,77.10899114608765
test_102.jpg,DR,77.0744264125824
test_109.jpg,DR,76.15990042686462
test_097.jpg,DR,75.95271468162537
test_084.jpg,DR,75.85573196411133
test_094.jpg,DR,75.3260850906372
test_089.jpg,DR,75.23350715637207
test_054.jpg,DR,74.9682366847992
test_043.jpg,DR,74.73737597465515
test_005.jpg,DR,74.70321655273438
test_082.jpg,DR,74.41001534461975
test_104.jpg,DR,74.07509684562683
test_036.jpg,DR,71.01393938064575
test_026.jpg,DR,67.95679330825806
test_058.jpg,DR,62.917548418045044
test_069.jpg,DR,60.204505920410156
test_093.jpg,DR,58.26958417892456
test_024.jpg,DR,57.557183504104614
test_001.jpg,DR,56.151002645492554
test_049.jpg,DR,55.413687229156494
