Image Name,Label,Probability
test_198.jpg,No_DR,92.8737223148346
test_204.jpg,No_DR,92.8736925125122
test_154.jpg,No_DR,92.81935691833496
test_174.jpg,No_DR,92.41050481796265
test_187.jpg,No_DR,92.376047372818
test_175.jpg,No_DR,91.65127873420715
test_197.jpg,No_DR,91.35979413986206
test_211.jpg,No_DR,90.74802994728088
test_123.jpg,No_DR,90.7210111618042
test_152.jpg,No_DR,90.57008624076843
test_184.jpg,No_DR,90.10753631591797
test_224.jpg,No_DR,89.841628074646
test_166.jpg,No_DR,89.24486041069031
test_172.jpg,No_DR,89.21326398849487
test_133.jpg,No_DR,89.18322324752808
test_228.jpg,No_DR,89.12161588668823
test_201.jpg,No_DR,88.8900101184845
test_147.jpg,No_DR,88.70605826377869
test_128.jpg,No_DR,88.20188641548157
test_146.jpg,No_DR,87.36804723739624
test_151.jpg,No_DR,87.3544454574585
test_186.jpg,No_DR,87.3319923877716
test_138.jpg,No_DR,87.2462809085846
test_126.jpg,No_DR,87.13520169258118
test_218.jpg,No_DR,87.12983727455139
test_131.jpg,No_DR,86.4400565624237
test_144.jpg,No_DR,86.37612462043762
test_162.jpg,No_DR,85.69374084472656
test_177.jpg,No_DR,85.64441800117493
test_156.jpg,No_DR,85.57400107383728
test_125.jpg,No_DR,85.55763959884644
test_181.jpg,No_DR,85.41455864906311
test_213.jpg,No_DR,84.66360569000244
test_225.jpg,No_DR,84.43412780761719
test_215.jpg,No_DR,84.07852053642273
test_178.jpg,No_DR,83.9066207408905
test_140.jpg,No_DR,83.85582566261292
test_223.jpg,No_DR,83.46510529518127
test_141.jpg,No_DR,82.89446234703064
test_116.jpg,No_DR,82.89410471916199
test_124.jpg,No_DR,82.69725441932678
test_169.jpg,No_DR,81.9884181022644
test_194.jpg,No_DR,81.77706003189087
test_145.jpg,No_DR,81.37480616569519
test_221.jpg,No_DR,79.90061640739441
test_230.jpg,No_DR,79.04469966888428
test_157.jpg,No_DR,78.93096804618835
test_137.jpg,No_DR,78.86930704116821
test_214.jpg,No_DR,78.54007482528687
test_139.jpg,No_DR,78.43360304832458
test_182.jpg,No_DR,78.39317917823792
test_206.jpg,No_DR,78.17368507385254
test_185.jpg,No_DR,77.64607667922974
test_179.jpg,No_DR,76.28775835037231
test_150.jpg,No_DR,75.60569047927856
test_222.jpg,No_DR,75.41235089302063
test_164.jpg,No_DR,75.0708281993866
test_120.jpg,No_DR,74.96397495269775
test_143.jpg,No_DR,74.92879629135132
test_168.jpg,No_DR,74.69793558120728
test_196.jpg,No_DR,74.65633749961853
test_216.jpg,No_DR,74.42651987075806
test_118.jpg,No_DR,73.96833300590515
test_127.jpg,No_DR,72.94602394104004
test_122.jpg,No_DR,72.87075519561768
test_153.jpg,No_DR,72.81640768051147
test_161.jpg,No_DR,72.75281548500061
test_209.jpg,No_DR,72.52246737480164
test_119.jpg,No_DR,72.41988778114319
test_227.jpg,No_DR,72.35764265060425
test_132.jpg,No_DR,72.13227152824402
test_217.jpg,No_DR,71.71468138694763
test_220.jpg,No_DR,71.66554927825928
test_189.jpg,No_DR,70.88614106178284
test_149.jpg,No_DR,70.64849138259888
test_135.jpg,No_DR,70.52544355392456
test_219.jpg,No_DR,70.47141194343567
test_176.jpg,No_DR,70.37801146507263
test_134.jpg,No_DR,70.1819360256195
test_210.jpg,No_DR,69.08104419708252
test_183.jpg,No_DR,67.96594858169556
test_158.jpg,No_DR,67.26667881011963
test_173.jpg,No_DR,67.1610414981842
test_226.jpg,No_DR,67.14759469032288
test_193.jpg,No_DR,67.01349020004272
test_170.jpg,No_DR,66.83366298675537
test_148.jpg,No_DR,66.47289395332336
test_136.jpg,No_DR,66.42943620681763
test_199.jpg,No_DR,64.20179605484009
test_165.jpg,No_DR,63.20754289627075
test_180.jpg,No_DR,63.19723129272461
test_212.jpg,No_DR,61.575961112976074
test_207.jpg,No_DR,61.05942130088806
test_190.jpg,No_DR,60.07422208786011
test_114.jpg,No_DR,59.90592837333679
test_171.jpg,No_DR,58.54683518409729
test_229.jpg,No_DR,57.922857999801636
test_200.jpg,No_DR,57.344621419906616
test_142.jpg,No_DR,57.22823143005371
test_159.jpg,No_DR,53.93266677856445
test_167.jpg,No_DR,53.831547498703
test_208.jpg,No_DR,53.40452790260315
test_192.jpg,No_DR,53.39270234107971
test_163.jpg,No_DR,50.35068392753601
